School_Code,SuburbPostCodeKey,AgeID,School_Name,Street,Suburb,Postcode,Student_numbers,Indigenous_percentage,LBOTE_percentage,ICSEA_Value,Level_of_Schooling,Opportunity_Class,School_Specialty_Type,School_Subtype,Intensive_English_Centre,School_Gender,Phone,School_Email,Fax,Late_Opening_School,Latitude,Longitude,Date_Extracted,LatLong
5754,"2761-Plumpton",10779,"Plumpton House School","327 Rooty Hill Road North","Plumpton","2761","55","27","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Behaviour Disorder","N","Coed","9625 5033","plumptonho-s.school@det.nsw.edu.au","9625 8554","N",-33.75029,150.840732,2017-07-03 00:00:00.000,"-33.75029,150.840732"
5756,"2460-South Grafton",17434,"Induna School","57 Swallow Rd","South Grafton","2460","35","83","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Juvenile Justice establishment","N","Coed","6643 0008","induna-s.school@det.nsw.edu.au","6643 0020","N",-29.722447,152.94639,2017-07-03 00:00:00.000,"-29.722447,152.94639"
5759,"2195-Lakemba",23770,"Canterbury Vale School","24 Wangee Rd","Lakemba","2195","21","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Behaviour Disorder","N","Coed","9750 0072","Cantervale-s.school@det.nsw.edu.au","9750 0051","N",-33.915685,151.074514,2017-07-03 00:00:00.000,"-33.915685,151.074514"
5762,"2400-Moree",23773,"Barwon Learning Centre","Carol Ave","Moree","2400","15","93","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Behaviour Disorder","N","Coed","6751 1573","Barwonlc-s.school@det.nsw.edu.au","6751 1569","Y",-29.482103,149.842223,2017-07-03 00:00:00.000,"-29.482103,149.842223"
5763,"2450-Boambee",23775,"Coffs Harbour Learning Centre","Linden Ave","Boambee","2450","21","48","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Behaviour Disorder","N","Coed","6653 1855","Coffshbrlc-s.school@det.nsw.edu.au","6653 2638","N",-30.347588,153.071794,2017-07-03 00:00:00.000,"-30.347588,153.071794"
5764,"2322-Woodberry",25792,"Woodberry Learning Centre","Corner Woodberry Road & Lawson Ave","Woodberry","2322","16","44","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Behaviour Disorder","N","Coed","4964 1473","woodbrylc-s.school@det.nsw.edu.au","4964 1563","N",-32.791554,151.671217,2017-07-03 00:00:00.000,"-32.791554,151.671217"
5768,"2745-New Lambton Heights",99995768,"Fernhill School","12-40 Ridgetop Drive Glenmore Park 2745","New Lambton Heights","2745","NA","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","NA","fernhill-s.school@det.nsw.edu.au","02 4733 0644","N",-33.79628624,150.6769558,2017-07-03 00:00:00.000,"-33.79628624,150.6769558"
8600,"2010-Darlinghurst",28879,"Saturday School of Community Languages","Level 3 1 Oxford Street","Darlinghurst","2010","NA","NA","NA",-1,"Other School","N","Comprehensive","Year 7 to Year 12","N","Coed","9886 7505","saturdaycl-h.school@det.nsw.edu.au","9886 7514","N",-33.877323,151.212206,2017-07-03 00:00:00.000,"-33.877323,151.212206"
4644,"2840-Bourke",24735,"Bourke-Walgett School of Distance Education","Green Street","Bourke","2840","46","15","16",1003,"Primary School","N","Distance Education","Kinder to Year 6","N","Coed","6828 1374","bourkewalg-d.school@det.nsw.edu.au","6828 1936","Y",-30.09364,145.949464,2017-07-03 00:00:00.000,"-30.09364,145.949464"
8819,"2292-Broadmeadow",17545,"Hunter School of Performing Arts","Lambton Rd","Broadmeadow","2292","1137.2","3","8",1082,"Central/Community School","N","Performing Arts","Kinder to Year 12","N","Coed","4952 3355","huntperfor-h.school@det.nsw.edu.au","4956 2428","N",-32.924826,151.727614,2017-07-03 00:00:00.000,"-32.924826,151.727614"
8111,"2340-Calala",9346,"Farrer Memorial Agricultural High School","585 Calala Lane","Calala","2340","591.3","10","2",993,"Secondary School","N","Agricultural","Year 7 to Year 12","N","Boys","6764 8600","farreragri-h.school@det.nsw.edu.au","6764 8648","N",-31.138453,150.979996,2017-07-03 00:00:00.000,"-31.138453,150.979996"
8169,"2135-Strathfield",6428,"Strathfield Girls High School","Albert Rd","Strathfield","2135","1149.2","NA","93",1059,"Secondary School","N","Language","Year 7 to Year 12","N","Girls","9746 6990","strathfieg-h.school@det.nsw.edu.au","9746 3517","N",-33.873901,151.084571,2017-07-03 00:00:00.000,"-33.873901,151.084571"
8187,"2213-Panania",8616,"East Hills Girls Technology High School","Lucas Rd","Panania","2213","1049.4","2","68",1016,"Secondary School","N","Technology","Year 7 to Year 12","N","Girls","9773 9160","easthillsg-h.school@det.nsw.edu.au","9792 3853","N",-33.956866,150.992016,2017-07-03 00:00:00.000,"-33.956866,150.992016"
8206,"2213-Panania",8615,"East Hills Boys High School","Lucas Rd","Panania","2213","818","2","81",992,"Secondary School","N","Technology","Year 7 to Year 12","N","Boys","9773 7806","easthillsb-h.school@det.nsw.edu.au","9792 3849","N",-33.957229,150.994115,2017-07-03 00:00:00.000,"-33.957229,150.994115"
8813,"2220-Hurstville",8631,"Georges River College Hurstville Boys Campus","Kenwyn St","Hurstville","2220","361","NA","88",1001,"Secondary School","N","Junior College","Year 7 to Year 10","N","Boys","9587 3199","hurstvillb-h.school@det.nsw.edu.au","9553 8264","N",-33.962826,151.109808,2017-07-03 00:00:00.000,"-33.962826,151.109808"
8857,"2222-Penshurst",8634,"Georges River College Penshurst Girls Campus","2 Austral St","Penshurst","2222","660","NA","77",1024,"Secondary School","N","Junior College","Year 7 to Year 10","N","Girls","9580 3141","penshurstg-h.school@det.nsw.edu.au","9580 6373","N",-33.964071,151.08601,2017-07-03 00:00:00.000,"-33.964071,151.08601"
8882,"2217-Kogarah",8626,"James Cook Boys High School","Princes Hwy","Kogarah","2217","229","NA","88",974,"Secondary School","N","Technology","Year 7 to Year 12","N","Boys","9587 1770","jamescookb-h.school@det.nsw.edu.au","9553 8242","N",-33.96648,151.13709,2017-07-03 00:00:00.000,"-33.96648,151.13709"
8110,"2830-Dubbo",17696,"Dubbo College Senior Campus","Tony McGrane Place","Dubbo","2830","449.5","32","5",-1,"Secondary School","N","Senior College","Year 11 to Year 12","N","Coed","6882 4655","dubbo-h.school@det.nsw.edu.au","6882 4332","N",-32.233022,148.625549,2017-07-03 00:00:00.000,"-32.233022,148.625549"
8121,"2167-Glenfield",8523,"Hurlstone Agricultural High School","Roy Watts Rd","Glenfield","2167","942","NA","83",1128,"Secondary School","N","Agricultural","Year 7 to Year 12","N","Coed","9829 9222","hurlstone-h.school@det.nsw.edu.au","9829 2026","N",-33.970383,150.893629,2017-07-03 00:00:00.000,"-33.970383,150.893629"
8143,"2519-Fairy Meadow",10004,"Wollongong High School of the Performing Arts","Lysaght St","Fairy Meadow","2519","1124.6","4","24",1036,"Secondary School","N","Performing Arts","Year 7 to Year 12","N","Coed","4229 6844","wollongong-h.school@det.nsw.edu.au","4226 4128","N",-34.406432,150.889188,2017-07-03 00:00:00.000,"-34.406432,150.889188"
8144,"2703-Yanco",10554,"Yanco Agricultural High School","259 Euroley Rd","Yanco","2703","332","5","2",1007,"Secondary School","N","Agricultural","Year 7 to Year 12","N","Coed","6951 1500","yancoag-h.school@det.nsw.edu.au","6955 7180","N",-34.632239,146.383678,2017-07-03 00:00:00.000,"-34.632239,146.383678"
8147,"2000-Sydney",5319,"Conservatorium High School","Macquarie Street","Sydney","2000","159.4","0","71",1202,"Secondary School","N","Performing Arts","Year 7 to Year 12","N","Coed","9351 1350","conservat-h.school@det.nsw.edu.au","9351 1359","N",-33.863407,151.21408,2017-07-03 00:00:00.000,"-33.863407,151.21408"
8180,"2560-Campbelltown",10201,"Campbelltown Performing Arts High School","Beverley Rd","Campbelltown","2560","1106","9","35",951,"Secondary School","N","Performing Arts","Year 7 to Year 12","N","Coed","4625 1403","campbellto-h.school@det.nsw.edu.au","4625 5986","N",-34.060108,150.822959,2017-07-03 00:00:00.000,"-34.060108,150.822959"
8205,"2506-Berkeley",18289,"Illawarra Sports High School","Gura St","Berkeley","2506","706.8","14","24",914,"Secondary School","N","Sports","Year 7 to Year 12","N","Coed","4271 1099","illawaspor-h.school@det.nsw.edu.au","4271 3511","N",-34.480849,150.853331,2017-07-03 00:00:00.000,"-34.480849,150.853331"
8229,"2152-Northmead",7850,"Northmead Creative and Performing Arts High School","Campbell St","Northmead","2152","1019","2","49",1008,"Secondary School","N","Performing Arts","Year 7 to Year 12","N","Coed","9630 3793","northmead-h.school@det.nsw.edu.au","9630 2769","N",-33.788092,150.999661,2017-07-03 00:00:00.000,"-33.788092,150.999661"
8231,"2147-Seven Hills",6399,"Seven Hills High School","Johnson Ave","Seven Hills","2147","344","8","20",925,"Secondary School","N","Junior College","Year 7 to Year 10","N","Coed","9624 3329","sevenhills-h.school@det.nsw.edu.au","9838 8553","N",-33.762705,150.94487,2017-07-03 00:00:00.000,"-33.762705,150.94487"
8233,"2290-Gateshead",9056,"Hunter Sports High School","Pacific Hwy","Gateshead","2290","737.7","20","4",907,"Secondary School","N","Sports","Year 7 to Year 12","N","Coed","4943 5755","hunterspt-h.school@det.nsw.edu.au","4942 2565","N",-32.985494,151.691142,2017-07-03 00:00:00.000,"-32.985494,151.691142"
8235,"2118-Carlingford",7755,"James Ruse Agricultural High School","Felton Rd","Carlingford","2118","842.7","0","97",1262,"Secondary School","N","Agricultural","Year 7 to Year 12","N","Coed","9871 7126","jamesruse-h.school@det.nsw.edu.au","9871 3874","N",-33.780624,151.043204,2017-07-03 00:00:00.000,"-33.780624,151.043204"
8236,"2221-Blakehurst",4403,"Blakehurst High School","270A Woniora Rd","Blakehurst","2221","1137.2","1","81",1039,"Secondary School","N","Language","Year 7 to Year 12","N","Coed","9546 3281","blakehurst-h.school@det.nsw.edu.au","9547 1024","N",-33.980406,151.11324,2017-07-03 00:00:00.000,"-33.980406,151.11324"
8249,"2036-Chifley",6423,"Matraville Sports High School","Anzac Pde","Chifley","2036","255","28","28",909,"Secondary School","N","Sports","Year 7 to Year 12","N","Coed","9661 8000","matrasport-h.school@det.nsw.edu.au","9661 4254","N",-33.964747,151.244548,2017-07-03 00:00:00.000,"-33.964747,151.244548"
8259,"2287-Wallsend",9028,"Callaghan College Wallsend Campus","Macquarie St","Wallsend","2287","1090","11","8",955,"Secondary School","N","Junior College","Year 7 to Year 10","N","Coed","4951 1811","wallsend-h.school@det.nsw.edu.au","4950 1047","N",-32.89295,151.669289,2017-07-03 00:00:00.000,"-32.89295,151.669289"
8272,"2450-Coffs Harbour",14742,"Coffs Harbour Senior College","363 Hogbin Drive","Coffs Harbour","2450","471.8","5","7",-1,"Secondary School","N","Senior College","Year 11 to Year 12","N","Coed","6659 3054","coffsharbs-h.school@det.nsw.edu.au","6659 3009","N",-30.330173,153.102656,2017-07-03 00:00:00.000,"-30.330173,153.102656"
8274,"2261-Tumbi Umbi",15387,"Tuggerah Lakes Secondary College Tumbi Umbi Campus","Bellevue Rd","Tumbi Umbi","2261","1057","9","9",949,"Secondary School","N","Junior College","Year 7 to Year 10","N","Coed","4385 6802","tumbiumbi-h.school@det.nsw.edu.au","4385 6805","N",-33.395596,151.454054,2017-07-03 00:00:00.000,"-33.395596,151.454054"
8277,"2763-Quakers Hill",16110,"Wyndham College","Nirimba Precinct Eastern Rd","Quakers Hill","2763","667.8","4","31",-1,"Secondary School","N","Senior College","Year 11 to Year 12","N","Coed","9208 7100","wyndhamcol-h.school@det.nsw.edu.au","9208 7199","N",-33.724004,150.875297,2017-07-03 00:00:00.000,"-33.724004,150.875297"
8281,"2428-Tuncurry",16647,"Great Lakes College Senior Campus","The Northern Parkway","Tuncurry","2428","442.3","8","4",-1,"Secondary School","N","Senior College","Year 11 to Year 12","N","Coed","6555 0555","glcsenior-h.school@det.nsw.edu.au","6557 6511","N",-32.170528,152.50117,2017-07-03 00:00:00.000,"-32.170528,152.50117"
8284,"2223-Oatley",17056,"Georges River College Oatley Senior Campus","Oatley Ave & Hurstville Rd","Oatley","2223","879.8","1","69",-1,"Secondary School","N","Senior College","Year 11 to Year 12","N","Coed","8567 3700","oatleysnr-h.school@det.nsw.edu.au","9570 3622","N",-33.977001,151.081391,2017-07-03 00:00:00.000,"-33.977001,151.081391"
8288,"2010-Surry Hills",17890,"Cleveland Street Intensive English High School","Cnr Chalmers CLEVELAND Sts","Surry Hills","2010","223","0","100",1035,"Secondary School","N","Intensive English","Intensive English Centre","Y","Coed","9319 4807","clevelandi-h.school@det.nsw.edu.au","9698 5691","N",-33.889068,151.20578,2017-07-03 00:00:00.000,"-33.889068,151.20578"
8289,"2428-Tuncurry",18072,"Great Lakes College Tuncurry Campus","Northern Parkway","Tuncurry","2428","541","11","3",953,"Secondary School","N","Junior College","Year 7 to Year 10","N","Coed","6555 0500","glctuncurr-h.school@det.nsw.edu.au","6557 6511","N",-32.170596,152.501308,2017-07-03 00:00:00.000,"-32.170596,152.501308"
8325,"2400-Moree",6407,"Moree Secondary College Albert St Campus","Albert St","Moree","2400","250.4","39","3",-1,"Secondary School","N","Senior College","Year 10 to Year 12","N","Coed","6752 1999","mscalberts-h.school@det.nsw.edu.au","6752 1626","Y",-29.46645,149.842344,2017-07-03 00:00:00.000,"-29.46645,149.842344"
8373,"2505-Port Kembla",14678,"Five Islands Secondary College","Military Rd","Port Kembla","2505","240","8","10",-1,"Secondary School","N","Senior College","Year 10 to Year 12","N","Coed","4274 0621","illawarra-h.school@det.nsw.edu.au","4276 2835","N",-34.489274,150.913541,2017-07-03 00:00:00.000,"-34.489274,150.913541"
8374,"2256-Woy Woy",6489,"Brisbane Water Secondary College Woy Woy Campus","Edward St","Woy Woy","2256","658.6","11","12",-1,"Secondary School","N","Senior College","Year 10 to Year 12","N","Coed","4341 1600","woywoy-h.school@det.nsw.edu.au","4344 3263","N",-33.492687,151.323582,2017-07-03 00:00:00.000,"-33.492687,151.323582"
8381,"2200-Bankstown",15388,"Bankstown Senior College","Antwerp St","Bankstown","2200","409.8","NA","98",-1,"Secondary School","N","Senior College","Year 10 to Year 12","Y","Coed","9707 3288","bankstowns-h.school@det.nsw.edu.au","9790 4678","N",-33.929121,151.022569,2017-07-03 00:00:00.000,"-33.929121,151.022569"
8383,"2750-Emu Plains",10709,"Nepean Creative and Performing Arts High School","Great Western Hwy","Emu Plains","2750","1065.3","5","13",989,"Secondary School","N","Performing Arts","Year 7 to Year 12","N","Coed","4728 7200","nepean-h.school@det.nsw.edu.au","4735 6141","N",-33.747745,150.668882,2017-07-03 00:00:00.000,"-33.747745,150.668882"
8384,"2165-Fairfield West",8161,"Westfields Sports High School","406A Hamilton Road","Fairfield West","2165","1663.1","2","66",977,"Secondary School","N","Sports","Year 7 to Year 12","N","Coed","9604 3333","westfields-h.school@det.nsw.edu.au","9725 4898","N",-33.866933,150.920432,2017-07-03 00:00:00.000,"-33.866933,150.920432"
8386,"2227-Gymea",6414,"Gymea Technology High School","Hotham Rd & Princes Hwy","Gymea","2227","603.9","3","30",1039,"Secondary School","N","Technology","Year 7 to Year 12","N","Coed","9521 3244","gymea-h.school@det.nsw.edu.au","9545 1540","N",-34.029985,151.08338,2017-07-03 00:00:00.000,"-34.029985,151.08338"
8394,"2168-Miller",6385,"Miller High School","60 Cabramatta Avenue","Miller","2168","527","8","72",883,"Secondary School","N","Technology","Year 7 to Year 12","Y","Coed","9607 8669","miller-h.school@det.nsw.edu.au","9607 9460","N",-33.923589,150.881139,2017-07-03 00:00:00.000,"-33.923589,150.881139"
8399,"2767-Doonside",6397,"Doonside High School","Power St","Doonside","2767","688.4","14","44",908,"Secondary School","N","Technology","Year 7 to Year 12","N","Coed","9622 2463","doonside-h.school@det.nsw.edu.au","9831 5951","N",-33.754708,150.874186,2017-07-03 00:00:00.000,"-33.754708,150.874186"
8404,"2229-Caringbah",8652,"Endeavour Sports High School","Taren Pt Rd & The Boulevarde","Caringbah","2229","786","9","43",978,"Secondary School","N","Sports","Year 7 to Year 12","N","Coed","9524 0615","endeavour-h.school@det.nsw.edu.au","9540 4458","N",-34.030083,151.117251,2017-07-03 00:00:00.000,"-34.030083,151.117251"
8408,"2210-Peakhurst",8606,"Georges River College Peakhurst Campus","Samuel & Rona Sts","Peakhurst","2210","674","4","58",991,"Secondary School","N","Junior College","Year 7 to Year 10","N","Coed","9153 9966","peakhurst-h.school@det.nsw.edu.au","9534 6346","N",-33.966882,151.056013,2017-07-03 00:00:00.000,"-33.966882,151.056013"
8412,"2147-Seven Hills",7818,"The Hills Sports High School","Best Rd","Seven Hills","2147","865.2","5","38",960,"Secondary School","N","Sports","Year 7 to Year 12","N","Coed","9622 7300","Hillssport-h.school@det.nsw.edu.au","9831 6190","N",-33.782184,150.938834,2017-07-03 00:00:00.000,"-33.782184,150.938834"
8416,"2074-North Turramurra",7633,"Ku-ring-gai High School","Bobbin Head Rd","North Turramurra","2074","590.8","NA","26",1075,"Secondary School","N","Creative Arts","Year 7 to Year 12","N","Coed","9144 3477","kuringgai-h.school@det.nsw.edu.au","9983 9331","N",-33.690973,151.153809,2017-07-03 00:00:00.000,"-33.690973,151.153809"
8417,"2830-Dubbo",11042,"Dubbo College South Campus","Boundary Rd","Dubbo","2830","732","30","6",910,"Secondary School","N","Junior College","Year 7 to Year 10","N","Coed","6882 3744","dubbosouth-h.school@det.nsw.edu.au","6882 3213","N",-32.270837,148.610687,2017-07-03 00:00:00.000,"-32.270837,148.610687"
8436,"2161-Guildford",8144,"Granville South Creative and Performing Arts High School","53 Rowley Road","Guildford","2161","510","NA","92",897,"Secondary School","N","Performing Arts","Year 7 to Year 12","N","Coed","9892 2654","granvilles-h.school@det.nsw.edu.au","9892 2764","N",-33.860626,150.997598,2017-07-03 00:00:00.000,"-33.860626,150.997598"
8437,"2232-Kirrawee",8663,"Kirrawee High School","21-29 Hunter St","Kirrawee","2232","1192","1","14",1079,"Secondary School","N","Language","Year 7 to Year 12","N","Coed","9521 2099","kirrawee-h.school@det.nsw.edu.au","9545 1547","N",-34.04348,151.073475,2017-07-03 00:00:00.000,"-34.04348,151.073475"
